date,location,customer_name,basket,pay_amount,payment_method,ccn
29/09/2020 13:21,Isle of Wight,George Kuck,Large Flavoured latte - Gingerbread - £2.85,2.85,CARD,6011995116573754
29/09/2020 13:22,Isle of Wight,Debbie Sorge, Smoothies - Carrot Kick - £2.00,2.00,CARD,4376631735746547
29/09/2020 13:22,Isle of Wight,Clyde West, Speciality Tea - Darjeeling - £1.30,1.30,CARD,341317925872554
29/09/2020 13:23,Isle of Wight,Brian Remo," Cortado - £2.05, Large Flavoured hot chocolate - Caramel - £2.90,  Speciality Tea - Peppermint - £1.30, Regular Filter coffee - £1.50",7.75,CARD,4772831938931611
29/09/2020 13:24,Isle of Wight,Raymond Risser,"Regular Flavoured latte - Hazelnut - £2.55,  Iced americano - £2.15, Large Americano - £2.25,  Red Label tea - £1.20,  Hot Chocolate - £1.40",9.55,CARD,6011176592463584
29/09/2020 13:24,Isle of Wight,Yvonne Montgomery,"Regular Espresso - £1.50, Large Flavoured latte - Caramel - £2.85,  Speciality Tea - Darjeeling - £1.30, Large Flavoured latte - Caramel - £2.85",8.50,CASH,
29/09/2020 13:25,Isle of Wight,Noble Laumbach, Speciality Tea - Camomile - £1.30,1.30,CARD,6011127284336257
29/09/2020 13:26,Isle of Wight,Douglas Montoya," Iced americano - £2.15,  Frappes - Coffee - £2.75, Regular Latte - £2.15, Regular Flavoured latte - Vanilla - £2.55",9.60,CARD,5148583631927982
29/09/2020 13:26,Isle of Wight,Pamela Bell," Speciality Tea - Camomile - £1.30,  Glass of milk - £0.70,  Flavoured iced latte - Vanilla - £2.75",4.75,CARD,4283386672579243
29/09/2020 13:27,Isle of Wight,Willie Best," Smoothies - Carrot Kick - £2.00, Regular Americano - £1.95, Regular Flavoured hot chocolate - Vanilla - £2.60,  Speciality Tea - Fruit - £1.30, Large Flavoured hot chocolate - Caramel - £2.90",10.75,CARD,5163249638424569
29/09/2020 13:28,Isle of Wight,Carrie Pinkham," Frappes - Chocolate Cookie - £2.75, Large Luxury hot chocolate - £2.70,  Glass of milk - £0.70",6.15,CARD,6011446538112326
29/09/2020 13:28,Isle of Wight,Jo Smith," Speciality Tea - Fruit - £1.30,  Hot Chocolate - £1.40,  Glass of milk - £0.70,  Babyccino - £0.00",3.40,CASH,
29/09/2020 13:29,Isle of Wight,Jana Toti," Smoothies - Carrot Kick - £2.00, Large Latte - £2.45",4.45,CASH,
29/09/2020 13:30,Isle of Wight,Janet Armstrong," Smoothies - Glowing Greens - £2.00, Large Flavoured hot chocolate - Vanilla - £2.90, Large Filter coffee - £1.80, Regular Flavoured hot chocolate - Caramel - £2.60",9.30,CARD,5124676472886917
29/09/2020 13:30,Isle of Wight,Donald Meierhofer," Speciality Tea - Green - £1.30,  Iced americano - £2.15,  Smoothies - Glowing Greens - £2.00, Regular Americano - £1.95, Large Flavoured hot chocolate - Hazelnut - £2.90",10.30,CARD,373472571343953
29/09/2020 13:31,Isle of Wight,Kathy Mcmillan," Hot Chocolate - £1.40, Large Hot chocolate - £2.90,  Mocha - £2.30",6.60,CASH,
29/09/2020 13:32,Isle of Wight,Thomas Harewood," Speciality Tea - English breakfast - £1.30,  Red Label tea - £1.20,  Iced americano - £2.15,  Mocha - £2.30",6.95,CASH,
29/09/2020 13:32,Isle of Wight,Bruce Cantell,"Regular Espresso - £1.50, Large Luxury hot chocolate - £2.70, Large Latte - £2.45, Regular Flavoured latte - Gingerbread - £2.55, Large Filter coffee - £1.80",11.00,CARD,5139353336869785
29/09/2020 13:33,Isle of Wight,Patrick Ryan," Frappes - Coffee - £2.75,  Flavoured iced latte - Vanilla - £2.75, Regular Flavoured hot chocolate - Caramel - £2.60,  Flavoured iced latte - Vanilla - £2.75",10.85,CARD,4837614399471696
29/09/2020 13:34,Isle of Wight,Carl Walz,"Regular Flavoured hot chocolate - Caramel - £2.60, Regular Flavoured latte - Gingerbread - £2.55, Large Hot chocolate - £2.90",8.05,CASH,
29/09/2020 13:34,Isle of Wight,Laurice Cianflone," Mocha - £2.30, Large Flavoured latte - Gingerbread - £2.85, Large Flavoured latte - Hazelnut - £2.85, Regular Hot chocolate - £2.20, Large Cappuccino - £2.45",12.65,CASH,
29/09/2020 13:35,Isle of Wight,Ashley Danz," Babyccino - £0.00,  Speciality Tea - Earl Grey - £1.30",1.30,CARD,359792397991612
29/09/2020 13:36,Isle of Wight,Henry Smith,"Regular Filter coffee - £1.50, Large Flavoured hot chocolate - Caramel - £2.90",4.40,CASH,
29/09/2020 13:36,Isle of Wight,Catherine Green,"Regular Espresso - £1.50,  Speciality Tea - Fruit - £1.30,  Red Label tea - £1.20, Regular Flavoured latte - Caramel - £2.55, Regular Latte - £2.15",8.70,CASH,
29/09/2020 13:37,Isle of Wight,Sabrina Nieves,"Large Luxury hot chocolate - £2.70,  Frappes - Strawberries & Cream - £2.75,  Smoothies - Carrot Kick - £2.00, Regular Flavoured hot chocolate - Caramel - £2.60,  Flavoured iced latte - Vanilla - £2.75",12.80,CARD,347828959535531
29/09/2020 13:38,Isle of Wight,Edward Hoener,"Regular Hot chocolate - £2.20,  Speciality Tea - Green - £1.30",3.50,CASH,
29/09/2020 13:38,Isle of Wight,Clarence Baker, Babyccino - £0.00,0.00,CASH,
29/09/2020 13:39,Isle of Wight,Dawn Weckhorst," Iced americano - £2.15,  Speciality Tea - Darjeeling - £1.30,  Flat white - £2.15,  Flavoured iced latte - Vanilla - £2.75,  Babyccino - £0.00",8.35,CASH,
29/09/2020 13:40,Isle of Wight,Alexandra Turner," Smoothies - Carrot Kick - £2.00,  Mocha - £2.30, Large Flavoured hot chocolate - Vanilla - £2.90,  Flavoured iced latte - Caramel - £2.75,  Speciality Tea - Darjeeling - £1.30",11.25,CARD,4744115985946
29/09/2020 13:40,Isle of Wight,Dawn Fasano," Glass of milk - £0.70,  Iced latte - £2.35,  Babyccino - £0.00",3.05,CARD,4786691765796
29/09/2020 13:41,Isle of Wight,Allen Ahuna,"Large Flavoured hot chocolate - Vanilla - £2.90,  Speciality Tea - Earl Grey - £1.30",4.20,CARD,6011459858572722
29/09/2020 13:42,Isle of Wight,Lois Truxler," Speciality Tea - Earl Grey - £1.30,  Speciality Tea - Earl Grey - £1.30",2.60,CASH,
29/09/2020 13:42,Isle of Wight,Wallace Lingle," Glass of milk - £0.70,  Speciality Tea - Fruit - £1.30",2.00,CASH,
29/09/2020 13:43,Isle of Wight,Vera Carlino," Speciality Tea - Peppermint - £1.30,  Iced latte - £2.35, Regular Americano - £1.95, Regular Latte - £2.15",7.75,CARD,375483978975915
29/09/2020 13:44,Isle of Wight,Mark Salinas," Red Label tea - £1.20,  Red Label tea - £1.20,  Glass of milk - £0.70,  Iced americano - £2.15,  Hot Chocolate - £1.40",6.65,CASH,
29/09/2020 13:44,Isle of Wight,Dorothy Eaton,Large Latte - £2.45,2.45,CASH,
29/09/2020 13:45,Isle of Wight,Elvia Mcdonald," Speciality Tea - Peppermint - £1.30,  Frappes - Strawberries & Cream - £2.75,  Glass of milk - £0.70,  Hot Chocolate - £1.40",6.15,CASH,
29/09/2020 13:46,Isle of Wight,Hershel Lowe,"Large Flavoured hot chocolate - Vanilla - £2.90,  Speciality Tea - Fruit - £1.30",4.20,CARD,4625185634749556
29/09/2020 13:46,Isle of Wight,Nicholas Medina, Smoothies - Carrot Kick - £2.00,2.00,CASH,
29/09/2020 13:47,Isle of Wight,Jamie Pfeiffer,"Large Flavoured hot chocolate - Hazelnut - £2.90, Regular Chai latte - £2.30,  Red Label tea - £1.20,  Red Label tea - £1.20",7.60,CARD,5223562222375296
29/09/2020 13:48,Isle of Wight,Florence Nash,"Large Americano - £2.25,  Glass of milk - £0.70,  Cortado - £2.05,  Iced americano - £2.15",7.15,CASH,
29/09/2020 13:48,Isle of Wight,Andrew Busby,"Regular Luxury hot chocolate - £2.40, Regular Americano - £1.95",4.35,CARD,5443485713582192
29/09/2020 13:49,Isle of Wight,Julia Colon,Large Hot chocolate - £2.90,2.90,CASH,
29/09/2020 13:50,Isle of Wight,Gary Woolfrey,Large Luxury hot chocolate - £2.70,2.70,CARD,4441933146249694
29/09/2020 13:50,Isle of Wight,Lisa Metzger, Flat white - £2.15,2.15,CARD,362588753721378
29/09/2020 13:51,Isle of Wight,Kathy Mariscal,"Large Chai latte - £2.60,  Iced latte - £2.35",4.95,CARD,4548515422586
29/09/2020 13:52,Isle of Wight,Erin Taylor," Iced latte - £2.35,  Speciality Tea - Green - £1.30,  Speciality Tea - Earl Grey - £1.30,  Flavoured iced latte - Hazelnut - £2.75",7.70,CARD,4247191137564
29/09/2020 13:52,Isle of Wight,Cindy Brunner," Flavoured iced latte - Hazelnut - £2.75, Regular Flavoured hot chocolate - Caramel - £2.60,  Speciality Tea - English breakfast - £1.30, Large Espresso - £1.80,  Speciality Tea - Peppermint - £1.30",9.75,CARD,4673942255262397
29/09/2020 13:53,Isle of Wight,Jeremy Gaskins," Cortado - £2.05,  Speciality Tea - Peppermint - £1.30, Large Flavoured hot chocolate - Caramel - £2.90,  Speciality Tea - Peppermint - £1.30,  Smoothies - Carrot Kick - £2.00",9.55,CARD,4135225421742
29/09/2020 13:54,Isle of Wight,Corrine Burke,"Large Hot chocolate - £2.90,  Speciality Tea - Fruit - £1.30",4.20,CASH,
29/09/2020 13:54,Isle of Wight,Rebecca Porada,"Large Luxury hot chocolate - £2.70,  Glass of milk - £0.70, Regular Americano - £1.95, Regular Espresso - £1.50",6.85,CARD,4237297435491
29/09/2020 13:55,Isle of Wight,Carl Rhodes,"Large Luxury hot chocolate - £2.70, Large Americano - £2.25,  Flavoured iced latte - Vanilla - £2.75",7.70,CARD,3794128638583210
29/09/2020 13:56,Isle of Wight,Douglas Boyce,"Regular Flavoured hot chocolate - Hazelnut - £2.60,  Cortado - £2.05",4.65,CARD,53628758191241210
29/09/2020 13:56,Isle of Wight,Steven Carrabine,"Regular Flavoured hot chocolate - Hazelnut - £2.60,  Frappes - Strawberries & Cream - £2.75, Large Flavoured latte - Caramel - £2.85",8.20,CASH,
29/09/2020 13:57,Isle of Wight,Henry Flanagan," Flavoured iced latte - Hazelnut - £2.75,  Speciality Tea - Green - £1.30, Large Hot chocolate - £2.90",6.95,CARD,4843444152524925
29/09/2020 13:58,Isle of Wight,Kaye Polly, Speciality Tea - Earl Grey - £1.30,1.30,CASH,
29/09/2020 13:58,Isle of Wight,Michael Carter,"Large Flavoured latte - Caramel - £2.85,  Red Label tea - £1.20,  Smoothies - Carrot Kick - £2.00, Large Flavoured hot chocolate - Caramel - £2.90,  Smoothies - Berry Beautiful - £2.00",10.95,CASH,
29/09/2020 13:59,Isle of Wight,Mable Veronesi,Regular Flavoured hot chocolate - Vanilla - £2.60,2.60,CARD,6011517822865652
29/09/2020 14:00,Isle of Wight,Catherine Castillo," Smoothies - Glowing Greens - £2.00, Large Flavoured latte - Gingerbread - £2.85",4.85,CASH,
29/09/2020 14:00,Isle of Wight,Deborah Alexander," Cortado - £2.05, Regular Flavoured latte - Gingerbread - £2.55",4.60,CASH,
29/09/2020 14:01,Isle of Wight,Karen Madewell,Large Americano - £2.25,2.25,CASH,
29/09/2020 14:02,Isle of Wight,Joan Carson,"Regular Flavoured hot chocolate - Caramel - £2.60,  Babyccino - £0.00",2.60,CARD,5353918833343945
29/09/2020 14:03,Isle of Wight,Emma Williams, Speciality Tea - Darjeeling - £1.30,1.30,CASH,
29/09/2020 14:04,Isle of Wight,Sharon Harris," Speciality Tea - Green - £1.30, Large Luxury hot chocolate - £2.70",4.00,CASH,
29/09/2020 14:05,Isle of Wight,Laura Mendelson,"Large Americano - £2.25,  Speciality Tea - Green - £1.30,  Speciality Tea - Earl Grey - £1.30,  Frappes - Strawberries & Cream - £2.75",7.60,CASH,
29/09/2020 14:05,Isle of Wight,Iva Paul,"Large Americano - £2.25,  Smoothies - Glowing Greens - £2.00,  Speciality Tea - Fruit - £1.30,  Frappes - Strawberries & Cream - £2.75",8.30,CASH,
29/09/2020 14:06,Isle of Wight,Nelly Peterson,Large Flavoured latte - Vanilla - £2.85,2.85,CASH,
29/09/2020 14:07,Isle of Wight,Maggie Boyer,"Regular Americano - £1.95, Regular Americano - £1.95, Regular Flavoured latte - Vanilla - £2.55,  Smoothies - Berry Beautiful - £2.00",8.45,CARD,4517892854624291
29/09/2020 14:08,Isle of Wight,Juan Brenner,Regular Hot chocolate - £2.20,2.20,CASH,
29/09/2020 14:09,Isle of Wight,Robert Brotzman," Speciality Tea - Fruit - £1.30,  Flat white - £2.15,  Frappes - Coffee - £2.75,  Mocha - £2.30",8.50,CASH,
29/09/2020 14:10,Isle of Wight,Marcus Chastain," Flat white - £2.15,  Speciality Tea - Camomile - £1.30, Large Americano - £2.25,  Speciality Tea - Peppermint - £1.30",7.00,CASH,
29/09/2020 14:11,Isle of Wight,Guadalupe Larosa, Red Label tea - £1.20,1.20,CARD,4438871563635992
29/09/2020 14:11,Isle of Wight,Mary Painter," Iced latte - £2.35, Regular Flavoured latte - Vanilla - £2.55,  Hot Chocolate - £1.40",6.30,CASH,
29/09/2020 14:12,Isle of Wight,Mavis Johnson," Frappes - Chocolate Cookie - £2.75,  Speciality Tea - Peppermint - £1.30,  Speciality Tea - Earl Grey - £1.30, Regular Americano - £1.95,  Frappes - Chocolate Cookie - £2.75",10.05,CASH,
29/09/2020 14:13,Isle of Wight,Ronald Hang," Frappes - Coffee - £2.75,  Iced latte - £2.35, Large Filter coffee - £1.80",6.90,CARD,4183486186265
29/09/2020 14:14,Isle of Wight,Mark Topolosky," Speciality Tea - English breakfast - £1.30,  Speciality Tea - Darjeeling - £1.30,  Speciality Tea - English breakfast - £1.30",3.90,CASH,
29/09/2020 14:15,Isle of Wight,Heather Hussey,"Regular Luxury hot chocolate - £2.40, Large Flavoured latte - Vanilla - £2.85",5.25,CARD,5423515748966897
29/09/2020 14:16,Isle of Wight,Robert Rogers," Cortado - £2.05, Large Flavoured latte - Vanilla - £2.85",4.90,CASH,
29/09/2020 14:17,Isle of Wight,David Dean,Regular Espresso - £1.50,1.50,CARD,4897339998788
29/09/2020 14:17,Isle of Wight,Earl Rogers,"Regular Flavoured hot chocolate - Caramel - £2.60,  Iced latte - £2.35, Large Flavoured hot chocolate - Vanilla - £2.90,  Speciality Tea - Peppermint - £1.30,  Hot Chocolate - £1.40",10.55,CARD,4631819932128
29/09/2020 14:18,Isle of Wight,Austin Keller," Flavoured iced latte - Caramel - £2.75,  Iced latte - £2.35",5.10,CASH,
29/09/2020 14:19,Isle of Wight,Melissa Kay,"Regular Latte - £2.15,  Speciality Tea - English breakfast - £1.30,  Speciality Tea - Fruit - £1.30",4.75,CARD,341294133427135
29/09/2020 14:20,Isle of Wight,Amber Greiner," Flavoured iced latte - Vanilla - £2.75,  Flat white - £2.15, Regular Flavoured latte - Vanilla - £2.55, Large Luxury hot chocolate - £2.70",10.15,CARD,3519317921271610
29/09/2020 14:21,Isle of Wight,Carmel Crider," Smoothies - Glowing Greens - £2.00, Large Flavoured hot chocolate - Vanilla - £2.90, Regular Flavoured latte - Gingerbread - £2.55",7.45,CARD,377466815324965
29/09/2020 14:22,Isle of Wight,James Lares, Red Label tea - £1.20,1.20,CASH,
29/09/2020 14:22,Isle of Wight,Sandra Everett," Smoothies - Berry Beautiful - £2.00,  Smoothies - Glowing Greens - £2.00",4.00,CASH,
29/09/2020 14:23,Isle of Wight,Brenda Kelleher," Cortado - £2.05,  Speciality Tea - Earl Grey - £1.30, Regular Flavoured hot chocolate - Vanilla - £2.60",5.95,CARD,5465264677137274
29/09/2020 14:24,Isle of Wight,Harold Lukasiewicz," Smoothies - Berry Beautiful - £2.00,  Cortado - £2.05, Large Cappuccino - £2.45",6.50,CASH,
29/09/2020 14:25,Isle of Wight,Arthur Johns,"Regular Latte - £2.15,  Flavoured iced latte - Caramel - £2.75,  Speciality Tea - Green - £1.30,  Smoothies - Glowing Greens - £2.00,  Frappes - Strawberries & Cream - £2.75",10.95,CASH,
29/09/2020 14:26,Isle of Wight,Rosa Parker," Speciality Tea - Peppermint - £1.30,  Flat white - £2.15,  Speciality Tea - Earl Grey - £1.30",4.75,CASH,
29/09/2020 14:27,Isle of Wight,Mary Corman, Glass of milk - £0.70,0.70,CASH,
29/09/2020 14:28,Isle of Wight,Joyce Rataj,Large Hot chocolate - £2.90,2.90,CARD,355365139157992
29/09/2020 14:28,Isle of Wight,William Branco," Smoothies - Carrot Kick - £2.00,  Flavoured iced latte - Vanilla - £2.75",4.75,CARD,6011793675761641
29/09/2020 14:29,Isle of Wight,James Walls,"Regular Luxury hot chocolate - £2.40, Large Filter coffee - £1.80,  Speciality Tea - Peppermint - £1.30,  Frappes - Strawberries & Cream - £2.75",8.25,CARD,4628951643946344
29/09/2020 14:30,Isle of Wight,Evelyn Phillip," Speciality Tea - Peppermint - £1.30,  Smoothies - Carrot Kick - £2.00, Large Flavoured latte - Caramel - £2.85",6.15,CARD,6011537496663167
29/09/2020 14:31,Isle of Wight,Jane Mitchell," Hot Chocolate - £1.40, Regular Flavoured latte - Gingerbread - £2.55",3.95,CASH,
29/09/2020 14:32,Isle of Wight,Jason Bray,"Regular Latte - £2.15,  Babyccino - £0.00,  Speciality Tea - Fruit - £1.30",3.45,CASH,
29/09/2020 14:33,Isle of Wight,Donald Cole," Speciality Tea - Peppermint - £1.30,  Iced latte - £2.35",3.65,CARD,6011728768825648
29/09/2020 14:34,Isle of Wight,Brent Bass,Regular Espresso - £1.50,1.50,CARD,377361553298549
29/09/2020 14:34,Isle of Wight,John Martin," Speciality Tea - Peppermint - £1.30,  Smoothies - Carrot Kick - £2.00",3.30,CASH,
29/09/2020 14:35,Isle of Wight,Jerry Gregory,"Regular Flavoured hot chocolate - Vanilla - £2.60,  Smoothies - Berry Beautiful - £2.00,  Frappes - Coffee - £2.75",7.35,CARD,375777481218618
29/09/2020 14:36,Isle of Wight,Gary Hill, Speciality Tea - Darjeeling - £1.30,1.30,CARD,4783753245528
29/09/2020 14:37,Isle of Wight,Patricia Vigil,"Large Cappuccino - £2.45,  Flavoured iced latte - Caramel - £2.75,  Frappes - Coffee - £2.75",7.95,CASH,
29/09/2020 14:38,Isle of Wight,Dewey Coleman," Flavoured iced latte - Caramel - £2.75,  Cortado - £2.05,  Glass of milk - £0.70, Large Flavoured hot chocolate - Caramel - £2.90",8.40,CARD,6011856952888625
29/09/2020 14:39,Isle of Wight,Trudy Grimes, Babyccino - £0.00,0.00,CARD,4154663714918472
29/09/2020 14:39,Isle of Wight,Lois Canty,"Large Americano - £2.25, Regular Flavoured hot chocolate - Vanilla - £2.60",4.85,CARD,4623615625295
29/09/2020 14:40,Isle of Wight,Suzanne Nolen," Speciality Tea - English breakfast - £1.30,  Smoothies - Glowing Greens - £2.00,  Iced americano - £2.15,  Smoothies - Glowing Greens - £2.00,  Cortado - £2.05",9.50,CARD,371475653889969
29/09/2020 14:41,Isle of Wight,Solomon Sturtz," Speciality Tea - English breakfast - £1.30,  Mocha - £2.30,  Iced latte - £2.35",5.95,CARD,5513263349583321
29/09/2020 14:42,Isle of Wight,Gordon Johnson," Flavoured iced latte - Vanilla - £2.75, Large Luxury hot chocolate - £2.70,  Frappes - Chocolate Cookie - £2.75",8.20,CASH,
29/09/2020 14:43,Isle of Wight,Stephen Zemlicka,"Regular Flavoured latte - Caramel - £2.55, Regular Flavoured hot chocolate - Caramel - £2.60,  Flat white - £2.15, Regular Latte - £2.15",9.45,CARD,4168782857289
29/09/2020 14:44,Isle of Wight,Helen Caputo, Red Label tea - £1.20,1.20,CARD,6011889534332655
29/09/2020 14:45,Isle of Wight,Evelyn Leatherwood," Speciality Tea - English breakfast - £1.30,  Flavoured iced latte - Vanilla - £2.75,  Smoothies - Carrot Kick - £2.00",6.05,CASH,
29/09/2020 14:45,Isle of Wight,Karen Ansley," Cortado - £2.05,  Flavoured iced latte - Hazelnut - £2.75",4.80,CASH,
29/09/2020 14:46,Isle of Wight,Mary Case," Cortado - £2.05,  Frappes - Strawberries & Cream - £2.75,  Red Label tea - £1.20",6.00,CARD,5356493367654817
29/09/2020 14:47,Isle of Wight,Richard Barney,"Large Flavoured hot chocolate - Vanilla - £2.90, Large Chai latte - £2.60,  Iced latte - £2.35, Regular Espresso - £1.50",9.35,CARD,369739316633617
29/09/2020 14:48,Isle of Wight,Mark Crawley," Smoothies - Berry Beautiful - £2.00,  Iced americano - £2.15,  Frappes - Strawberries & Cream - £2.75",6.90,CASH,
29/09/2020 14:49,Isle of Wight,Marilyn Kerns,Regular Filter coffee - £1.50,1.50,CASH,
29/09/2020 14:50,Isle of Wight,Estelle Anderson," Frappes - Strawberries & Cream - £2.75, Regular Hot chocolate - £2.20,  Iced latte - £2.35,  Hot Chocolate - £1.40,  Smoothies - Carrot Kick - £2.00",10.70,CARD,345648284362753
29/09/2020 14:51,Isle of Wight,Bonnie Shannon," Frappes - Strawberries & Cream - £2.75,  Speciality Tea - Earl Grey - £1.30,  Cortado - £2.05,  Red Label tea - £1.20",7.30,CARD,6011988993615145
29/09/2020 14:51,Isle of Wight,Clark Degan," Speciality Tea - English breakfast - £1.30, Regular Americano - £1.95, Regular Flavoured latte - Hazelnut - £2.55,  Red Label tea - £1.20,  Frappes - Chocolate Cookie - £2.75",9.75,CASH,
29/09/2020 14:52,Isle of Wight,Laura Carlisle," Flavoured iced latte - Hazelnut - £2.75,  Flavoured iced latte - Hazelnut - £2.75,  Flavoured iced latte - Vanilla - £2.75",8.25,CARD,5413449936546141
29/09/2020 14:53,Isle of Wight,Fred Hall," Frappes - Strawberries & Cream - £2.75,  Red Label tea - £1.20",3.95,CARD,4411139211259
29/09/2020 14:54,Isle of Wight,Donald Smith,"Large Chai latte - £2.60,  Speciality Tea - Fruit - £1.30, Large Cappuccino - £2.45",6.35,CASH,
29/09/2020 14:55,Isle of Wight,Brooke Tanzosch, Flavoured iced latte - Vanilla - £2.75,2.75,CASH,
29/09/2020 14:56,Isle of Wight,Deborah Olson,"Regular Hot chocolate - £2.20,  Smoothies - Glowing Greens - £2.00,  Speciality Tea - Fruit - £1.30,  Speciality Tea - Green - £1.30,  Iced americano - £2.15",8.95,CASH,
29/09/2020 14:56,Isle of Wight,Theodore Wilkey," Speciality Tea - Fruit - £1.30,  Glass of milk - £0.70,  Smoothies - Carrot Kick - £2.00, Large Flavoured hot chocolate - Hazelnut - £2.90",6.90,CARD,4248588763966684
29/09/2020 14:57,Isle of Wight,Bianca Williams," Smoothies - Glowing Greens - £2.00,  Flat white - £2.15, Large Luxury hot chocolate - £2.70,  Speciality Tea - Camomile - £1.30,  Flat white - £2.15",10.30,CASH,
29/09/2020 14:58,Isle of Wight,Leroy Blackburn," Flavoured iced latte - Caramel - £2.75,  Cortado - £2.05,  Frappes - Strawberries & Cream - £2.75,  Flavoured iced latte - Hazelnut - £2.75",10.30,CASH,
29/09/2020 14:59,Isle of Wight,Marty Foster,"Regular Luxury hot chocolate - £2.40, Large Espresso - £1.80, Large Latte - £2.45",6.65,CARD,5233642975439537
29/09/2020 15:00,Isle of Wight,Katherine Cohen," Speciality Tea - Peppermint - £1.30, Regular Chai latte - £2.30,  Flavoured iced latte - Hazelnut - £2.75, Regular Americano - £1.95",8.30,CARD,373174193457357
29/09/2020 15:02,Isle of Wight,Ernest Byassee," Flat white - £2.15, Regular Flavoured latte - Caramel - £2.55, Regular Latte - £2.15,  Speciality Tea - Camomile - £1.30",8.15,CARD,4942366868445
29/09/2020 15:04,Isle of Wight,James Willimas,Large Filter coffee - £1.80,1.80,CARD,372257995811623
29/09/2020 15:06,Isle of Wight,Delorse Shores,"Large Cappuccino - £2.45, Regular Flavoured latte - Vanilla - £2.55",5.00,CASH,
29/09/2020 15:08,Isle of Wight,Lena Wong," Flavoured iced latte - Hazelnut - £2.75,  Smoothies - Carrot Kick - £2.00",4.75,CASH,
29/09/2020 15:10,Isle of Wight,Suzanne Harris,"Large Flavoured latte - Hazelnut - £2.85,  Frappes - Coffee - £2.75,  Mocha - £2.30",7.90,CASH,
29/09/2020 15:12,Isle of Wight,Edward Riendeau,"Large Chai latte - £2.60,  Smoothies - Berry Beautiful - £2.00,  Frappes - Coffee - £2.75",7.35,CARD,5284945778434144
29/09/2020 15:14,Isle of Wight,Bryan Castro,Regular Flavoured latte - Hazelnut - £2.55,2.55,CASH,
29/09/2020 15:16,Isle of Wight,Vanessa Abrams,"Large Filter coffee - £1.80,  Speciality Tea - Earl Grey - £1.30, Regular Espresso - £1.50",4.60,CASH,
29/09/2020 15:18,Isle of Wight,Thelma Emmons," Smoothies - Glowing Greens - £2.00, Regular Espresso - £1.50,  Glass of milk - £0.70, Large Luxury hot chocolate - £2.70,  Mocha - £2.30",9.20,CARD,4512893189131528
29/09/2020 15:20,Isle of Wight,Andy Murdy," Speciality Tea - Earl Grey - £1.30,  Speciality Tea - English breakfast - £1.30,  Iced americano - £2.15,  Flavoured iced latte - Hazelnut - £2.75,  Flavoured iced latte - Hazelnut - £2.75",10.25,CASH,
29/09/2020 15:22,Isle of Wight,William Callahan, Frappes - Chocolate Cookie - £2.75,2.75,CARD,4191574533363
29/09/2020 15:24,Isle of Wight,Anne Campbell," Smoothies - Carrot Kick - £2.00,  Speciality Tea - Peppermint - £1.30,  Cortado - £2.05, Regular Flavoured latte - Vanilla - £2.55",7.90,CASH,
29/09/2020 15:26,Isle of Wight,Billie Taylor,"Large Filter coffee - £1.80,  Flat white - £2.15, Regular Espresso - £1.50",5.45,CARD,5223831296472242
29/09/2020 15:28,Isle of Wight,Valencia Villalvazo,Regular Flavoured latte - Gingerbread - £2.55,2.55,CASH,
29/09/2020 15:30,Isle of Wight,John Drey," Frappes - Coffee - £2.75,  Babyccino - £0.00,  Iced latte - £2.35, Regular Latte - £2.15,  Hot Chocolate - £1.40",8.65,CASH,
29/09/2020 15:32,Isle of Wight,Noelia Brooks,"Regular Flavoured hot chocolate - Caramel - £2.60,  Babyccino - £0.00",2.60,CASH,
29/09/2020 15:34,Isle of Wight,Ruth Wangler,"Large Cappuccino - £2.45, Large Flavoured latte - Caramel - £2.85,  Speciality Tea - Darjeeling - £1.30,  Red Label tea - £1.20",7.80,CARD,369388627296225
29/09/2020 15:36,Isle of Wight,Kimberley Lyons,Regular Flavoured latte - Vanilla - £2.55,2.55,CASH,
29/09/2020 15:38,Isle of Wight,Denice Laudenslager, Iced americano - £2.15,2.15,CARD,353789587864829
29/09/2020 15:40,Isle of Wight,Allen Doby, Speciality Tea - Green - £1.30,1.30,CASH,
29/09/2020 15:42,Isle of Wight,James Crane," Flavoured iced latte - Caramel - £2.75,  Hot Chocolate - £1.40,  Speciality Tea - Peppermint - £1.30,  Cortado - £2.05",7.50,CASH,
29/09/2020 15:44,Isle of Wight,Fern Garcia," Iced americano - £2.15,  Speciality Tea - Darjeeling - £1.30, Regular Cappuccino - £2.15,  Speciality Tea - Earl Grey - £1.30,  Smoothies - Berry Beautiful - £2.00",8.90,CARD,4566356865245546
29/09/2020 15:46,Isle of Wight,Penny Dapinto," Speciality Tea - Green - £1.30,  Speciality Tea - Earl Grey - £1.30",2.60,CARD,4499918916621256
29/09/2020 15:48,Isle of Wight,Shelly Lacy, Flavoured iced latte - Hazelnut - £2.75,2.75,CASH,
29/09/2020 15:50,Isle of Wight,Todd Williams,"Large Americano - £2.25,  Mocha - £2.30,  Smoothies - Carrot Kick - £2.00",6.55,CARD,52768196456772610
29/09/2020 15:52,Isle of Wight,Florence Minnick," Speciality Tea - English breakfast - £1.30,  Speciality Tea - Peppermint - £1.30,  Smoothies - Glowing Greens - £2.00",4.60,CASH,
29/09/2020 15:54,Isle of Wight,Sara Rowe," Frappes - Coffee - £2.75, Regular Chai latte - £2.30, Large Flavoured latte - Vanilla - £2.85,  Speciality Tea - Peppermint - £1.30",9.20,CARD,6011832722529815
